Date,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,Sales,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Profit before tax,Tax,Net profit,Net Block,Investments,Other Assets,Cash & Bank,No. of Equity Shares,Total,Close,High,Low,Open,Volume,Ticker,increase,percentage_increase,undervalued
2021-04-01,23274.846153846152,-7304.692307692308,-10928.76923076923,5041.384615384615,102100.3846153846,13406.923076923076,56197.0,3279.4615384615386,908.7692307692308,2208.230769230769,3283.076923076923,26895.846153846152,7263.384615384615,19563.23076923077,25527.69230769231,14675.692307692309,67133.61538461539,24156.92307692308,4241135869.0,108220.07692307692,1227.118408203125,1341.4101568737378,1196.7100458641678,1250.77433546335,10376097.0,INFY.BO,248.096923828125,0.202178471262129,1
2021-05-01,23325.69230769231,-7236.384615384615,-12071.53846153846,4017.769230769232,103728.76923076923,14013.846153846154,56847.0,3364.923076923077,918.5384615384615,2215.4615384615386,3299.153846153846,27163.69230769231,7321.7692307692305,19775.46153846154,25550.384615384617,15146.384615384615,67388.23076923077,23599.846153846152,4237125624.0,108929.15384615384,1263.146240234375,1282.950146543058,1188.9608370746969,1216.332812900589,9713239.0,INFY.BO,298.0947265625,0.23599383592131734,1
2021-06-01,23376.53846153846,-7168.076923076923,-13214.307692307691,2994.153846153846,105357.15384615384,14620.76923076923,57497.0,3450.3846153846152,928.3076923076924,2222.692307692308,3315.230769230769,27431.53846153846,7380.153846153846,19987.69230769231,25573.07692307692,15617.076923076924,67642.84615384616,23042.76923076923,4233115379.0,109638.23076923077,1448.647216796875,1457.4421435408346,1247.966588449629,1282.596745306324,11778709.0,INFY.BO,86.254638671875,0.05954150718806052,0
2021-07-01,23427.384615384617,-7099.769230769231,-14357.076923076922,1970.5384615384608,106985.53846153848,15227.692307692309,58147.0,3535.846153846154,938.0769230769232,2229.923076923077,3331.3076923076924,27699.384615384617,7438.538461538462,20199.92307692308,25595.76923076923,16087.76923076923,67897.46153846153,22485.69230769231,4229105134.0,110347.30769230767,1475.21533203125,1487.3083426512244,1406.2757551112986,1449.3343612938595,8430714.0,INFY.BO,53.456787109375,0.036236599463597904,0
2021-08-01,23478.23076923077,-7031.461538461538,-15499.846153846152,946.9230769230772,108613.92307692308,15834.615384615385,58797.0,3621.307692307693,947.8461538461538,2237.153846153846,3347.3846153846152,27967.23076923077,7496.923076923077,20412.153846153848,25618.46153846154,16558.46153846154,68152.07692307692,21928.615384615383,4225094889.0,111056.3846153846,1561.240966796875,1608.3763541503731,1484.1477158565046,1484.1477158565046,8370552.0,INFY.BO,23.3548583984375,0.014959163188212752,0
2021-09-01,23529.07692307692,-6963.153846153846,-16642.615384615383,-76.69230769230762,110242.30769230767,16441.53846153846,59447.0,3706.769230769231,957.6153846153846,2244.3846153846152,3363.4615384615386,28235.07692307692,7555.307692307692,20624.384615384617,25641.153846153848,17029.153846153848,68406.69230769231,21371.53846153846,4221084644.0,111765.46153846152,1534.90185546875,1637.6011857884046,1518.960987992825,1568.4325762627964,6682904.0,INFY.BO,211.624267578125,0.13787478777494616,1
2021-10-01,23579.92307692308,-6894.846153846154,-17785.384615384617,-1100.3076923076924,111870.69230769233,17048.46153846154,60097.0,3792.2307692307695,967.3846153846154,2251.6153846153848,3379.538461538461,28502.92307692308,7613.692307692308,20836.615384615383,25663.846153846152,17499.846153846152,68661.30769230769,20814.46153846154,4217074399.0,112474.53846153848,1528.672119140625,1693.2567934441672,1521.9385083777208,1528.1224571702264,10640935.0,INFY.BO,76.4884033203125,0.05003584638104871,0
2022-02-01,23783.30769230769,-6621.615384615385,-22356.46153846154,-5194.769230769231,118384.23076923077,19476.153846153844,62697.0,4134.076923076923,1006.4615384615385,2280.538461538461,3443.846153846154,29574.30769230769,7847.2307692307695,21685.53846153846,25754.615384615383,19382.615384615383,69679.76923076923,18586.153846153844,4201033419.0,115310.84615384616,1587.22998046875,1657.1500815608513,1538.8911910203792,1629.468570431789,7494066.0,INFY.BO,-197.190673828125,-0.12423572907178171,0
2022-03-01,23834.153846153848,-6553.307692307692,-23499.23076923077,-6218.384615384615,120012.6153846154,20083.07692307692,63347.0,4219.538461538462,1016.2307692307692,2287.769230769231,3459.923076923077,29842.153846153848,7905.615384615385,21897.76923076923,25777.30769230769,19853.30769230769,69934.38461538461,18029.07692307692,4197023174.0,116019.92307692308,1762.746826171875,1778.274423439856,1553.6794728702691,1580.482985489685,8387534.0,INFY.BO,-397.9239501953125,-0.22574084053776267,0
2022-04-01,23775.92307692308,-6068.538461538462,-24799.92307692308,-7092.538461538462,123573.76923076923,21123.846153846152,65102.92307692308,4381.538461538462,1059.1538461538462,2326.230769230769,3533.6153846153848,30357.07692307692,8060.153846153846,22262.69230769231,26063.46153846154,20258.92307692308,70605.61538461539,17064.384615384617,4188657159.461538,117334.15384615384,1449.1458740234375,1765.28863335297,1432.9713396778006,1750.546745750643,7567806.0,INFY.BO,-1.75390625,-0.0012103034493901015,0
2022-05-01,23666.846153846152,-5652.076923076923,-24957.846153846152,-6943.076923076923,125506.53846153848,21557.69230769231,66208.84615384616,4458.076923076923,1092.3076923076924,2357.4615384615386,3591.230769230769,30604.153846153848,8156.307692307692,22415.384615384617,26326.92307692308,20193.846153846152,71022.23076923077,16656.76923076923,4184301389.923077,117939.30769230767,1390.039306640625,1468.878646099407,1293.5004972258112,1427.9801845043787,11524754.0,INFY.BO,4.6728515625,0.003361668652229055,0
2022-06-01,23557.76923076923,-5235.615384615385,-25115.76923076923,-6793.615384615385,127439.30769230767,21991.53846153846,67314.76923076923,4534.615384615385,1125.4615384615386,2388.692307692308,3648.846153846154,30851.23076923077,8252.461538461539,22568.07692307692,26590.384615384617,20128.76923076923,71438.84615384616,16249.153846153846,4179945620.384616,118544.46153846152,1364.8228759765625,1452.4828571387284,1277.0228796523727,1405.8741128820086,6375880.0,INFY.BO,-44.9276123046875,-0.032918273202697274,0
2022-07-01,23448.69230769231,-4819.153846153846,-25273.69230769231,-6644.153846153846,129372.07692307692,22425.384615384617,68420.69230769231,4611.153846153846,1158.6153846153843,2419.923076923077,3706.4615384615386,31098.30769230769,8348.615384615385,22720.76923076923,26853.846153846152,20063.69230769231,71855.46153846153,15841.53846153846,4175589850.8461537,119149.6153846154,1447.3919677734375,1452.4358191452982,1317.840342567177,1357.817285769648,10107973.0,INFY.BO,-10.927978515625,-0.007550116871545037,0
2022-08-01,23339.615384615383,-4402.692307692308,-25431.615384615383,-6494.692307692308,131304.84615384616,22859.23076923077,69526.61538461539,4687.692307692308,1191.7692307692307,2451.153846153846,3764.076923076923,31345.384615384617,8444.76923076923,22873.46153846154,27117.30769230769,19998.615384615383,72272.07692307692,15433.923076923076,4171234081.307693,119754.76923076923,1394.712158203125,1523.423255032948,1354.3615694652206,1466.4466648692387,8787826.0,INFY.BO,146.68798828125,0.10517438126461535,1
2022-09-01,23230.53846153846,-3986.2307692307695,-25589.53846153846,-6345.2307692307695,133237.61538461538,23293.07692307692,70632.53846153847,4764.2307692307695,1224.923076923077,2482.3846153846152,3821.692307692308,31592.46153846154,8540.923076923076,23026.153846153848,27380.76923076923,19933.53846153846,72688.69230769231,15026.307692307691,4166878311.769231,120359.92307692308,1319.895263671875,1450.5678153681092,1266.0944454162732,1368.372085971848,10000625.0,INFY.BO,104.70068359375,0.07932499378964247,0
2022-10-01,23121.46153846154,-3569.769230769231,-25747.46153846154,-6195.769230769231,135170.38461538462,23726.92307692308,71738.46153846153,4840.769230769231,1258.076923076923,2513.6153846153848,3879.307692307693,31839.53846153846,8637.076923076924,23178.846153846152,27644.23076923077,19868.46153846154,73105.30769230769,14618.692307692309,4162522542.230769,120965.07692307692,1436.4639892578125,1444.2164736272807,1295.5169526443551,1317.9339727333709,15608333.0,INFY.BO,11.2191162109375,0.007810231439727324,0
2023-02-01,22685.153846153848,-1903.923076923077,-26379.153846153848,-5597.923076923077,142901.46153846153,25462.30769230769,76162.15384615384,5146.923076923077,1390.6923076923076,2638.538461538461,4109.769230769231,32827.84615384616,9021.692307692309,23789.615384615383,28698.07692307692,19608.153846153848,74771.76923076923,12988.23076923077,4145099464.076923,123385.69230769233,1404.388916015625,1529.691366404459,1398.7233924363493,1454.151052014115,4259211.0,INFY.BO,-155.9908447265625,-0.11107382217820563,0
2023-03-01,22576.07692307692,-1487.461538461539,-26537.07692307692,-5448.461538461539,144834.23076923078,25896.153846153848,77268.07692307692,5223.461538461538,1423.8461538461538,2669.769230769231,4167.384615384615,33074.92307692308,9117.846153846154,23942.30769230769,28961.53846153846,19543.07692307692,75188.38461538461,12580.615384615385,4140743694.5384617,123990.84615384616,1348.1112060546875,1435.265884488665,1288.9065344256762,1408.8267760901897,5307093.0,INFY.BO,-87.34326171875,-0.06478935960658934,0
2023-04-01,22678.0,-1380.3846153846152,-25988.0,-4690.384615384615,147298.0,26396.53846153846,78701.84615384616,5331.153846153846,1461.076923076923,2855.6153846153848,4259.846153846154,33527.07692307692,9254.46153846154,24259.46153846154,29101.69230769231,19873.76923076923,76210.92307692308,12374.0,4136661979.6153846,125474.76923076923,1182.725341796875,1357.8371922903375,1147.693427725067,1351.2746733850706,7825366.0,INFY.BO,99.917236328125,0.0844805068405181,0
2023-05-01,22889.0,-1689.7692307692307,-25281.0,-4081.769230769232,147829.0,26463.07692307692,79029.69230769231,5362.307692307692,1465.1538461538462,3010.230769230769,4294.692307692308,33732.153846153844,9294.923076923076,24423.92307692308,28978.384615384617,20269.53846153846,76816.84615384616,12575.0,4136936034.230769,126353.53846153848,1248.3980712890625,1256.8492129423182,1169.9305944254647,1184.991398182986,7418469.0,INFY.BO,123.958251953125,0.09929385089895967,0
2023-06-01,23100.0,-1999.1538461538464,-24574.0,-3473.153846153846,148360.0,26529.615384615383,79357.53846153847,5393.461538461538,1469.2307692307693,3164.846153846154,4329.538461538462,33937.230769230766,9335.384615384615,24588.384615384617,28855.07692307692,20665.30769230769,77422.76923076923,12776.0,4137210088.8461537,127232.30769230767,1260.7679443359375,1264.2144946247197,1191.931917237859,1248.398239501963,8175579.0,INFY.BO,112.49755859375,0.08922939316402424,0
2023-07-01,23311.0,-2308.538461538461,-23867.0,-2864.538461538461,148891.0,26596.153846153848,79685.38461538461,5424.615384615385,1473.3076923076924,3319.4615384615386,4364.384615384615,34142.307692307695,9375.846153846154,24752.846153846152,28731.76923076923,21061.07692307692,78028.69230769231,12977.0,4137484143.461538,128111.07692307692,1282.642578125,1434.4620879847969,1255.1303799731902,1275.6090482213035,5918848.0,INFY.BO,27.0816650390625,0.02111396074084113,0
2023-08-01,23522.0,-2617.9230769230767,-23160.0,-2255.9230769230767,149422.0,26662.69230769231,80013.23076923077,5455.769230769231,1477.3846153846157,3474.076923076923,4399.2307692307695,34347.38461538462,9416.307692307691,24917.30769230769,28608.46153846154,21456.846153846152,78634.61538461539,13178.0,4137758198.076923,128989.84615384616,1372.3563232421875,1382.6913874308232,1290.0589619647026,1291.877182844239,7326874.0,INFY.BO,38.3092041015625,0.027914910619610166,0
2023-09-01,23733.0,-2927.3076923076924,-22453.0,-1647.3076923076924,149953.0,26729.23076923077,80341.07692307692,5486.923076923077,1481.4615384615386,3628.692307692308,4434.076923076923,34552.46153846154,9456.76923076923,25081.76923076923,28485.153846153848,21852.615384615383,79240.53846153847,13379.0,4138032252.692308,129868.6153846154,1373.2655029296875,1453.8882092362069,1355.035633590877,1368.480772585087,4809204.0,INFY.BO,122.2647705078125,0.08903214290825492,0
2023-10-01,23944.0,-3236.692307692308,-21746.0,-1038.6923076923076,150484.0,26795.76923076923,80668.92307692308,5518.076923076923,1485.5384615384614,3783.307692307693,4468.923076923077,34757.53846153846,9497.23076923077,25246.23076923077,28361.846153846152,22248.384615384617,79846.46153846153,13580.0,4138306307.307693,130747.3846153846,1309.7242431640625,1453.1225863208294,1295.5613948066048,1373.313261871845,8856233.0,INFY.BO,301.3985595703125,0.23012367766987865,1
2024-02-01,24788.0,-4474.2307692307695,-18918.0,1395.7692307692314,152608.0,27061.92307692308,81980.30769230769,5642.692307692308,1501.8461538461538,4401.769230769231,4608.307692307692,35577.84615384616,9659.076923076924,25904.07692307692,27868.615384615383,23831.46153846154,82270.15384615384,14384.0,4139402525.769231,134262.46153846153,1623.67578125,1677.9097313002978,1585.1933206917097,1609.0873217553406,4447688.0,INFY.BO,-167.95654296875,-0.10344216801672516,0
2024-03-01,24999.0,-4783.615384615385,-18211.0,2004.3846153846152,153139.0,27128.46153846154,82308.15384615384,5673.846153846154,1505.923076923077,4556.384615384615,4643.153846153846,35782.92307692308,9699.53846153846,26068.53846153846,27745.30769230769,24227.23076923077,82876.07692307692,14585.0,4139676580.384616,135141.23076923078,1452.8314208984375,1621.2039446839392,1436.5466343925846,1620.7677936437244,9999388.0,INFY.BO,-14.7279052734375,-0.010137380746026058,0
2021-04-01,38289.06384615385,-1840.2792307692307,-3056.32153846154,33392.46307692308,129120.40076923076,1658.583846153846,13853.30846153846,4828.713076923077,32431.342307692303,27673.35,1407.7576923076922,43417.47538461538,11076.541538461535,32311.63615384616,5339.405384615385,439626.2446153846,1379420.0315384616,123896.60384615384,5515296827.692307,1824385.6815384608,1355.6888427734375,1443.2873494866133,1298.9538333694563,1441.8954200897556,6740055.0,HDFCBANK.BO,18.980712890625,0.014000788596736318,0
2021-05-01,34101.67769230769,-1857.8584615384616,1208.7069230769212,33452.52615384616,129688.40153846152,1668.0576923076922,14024.266923076922,4876.886153846154,32518.15461538461,28013.82,1430.5053846153846,44038.80076923077,11213.703076923077,32790.06230769231,5430.460769230769,440429.3792307692,1403404.893076923,126520.69769230769,5517817173.384615,1849264.733076923,1455.71923828125,1459.7991688161271,1322.4255311847778,1343.0171337160143,6608154.0,HDFCBANK.BO,69.0667724609375,0.047445118979456365,0
2021-06-01,29914.291538461537,-1875.4376923076925,5473.735384615382,33512.589230769234,130256.4023076923,1677.5315384615385,14195.225384615384,4925.05923076923,32604.96692307692,28354.29,1453.2530769230768,44660.12615384616,11350.864615384617,33268.48846153846,5521.516153846154,441232.51384615386,1427389.7546153846,129144.79153846152,5520337519.076923,1874143.7846153844,1438.103515625,1465.2709818883447,1392.9362392159208,1456.4871082866507,4416797.0,HDFCBANK.BO,100.1805419921875,0.06966156532108123,0
2021-07-01,25726.905384615384,-1893.0169230769231,9738.763846153844,33572.65230769231,130824.40307692307,1687.0053846153846,14366.183846153846,4973.232307692308,32691.77923076923,28694.76,1476.0007692307693,45281.45153846154,11488.026153846153,33746.914615384616,5612.571538461539,442035.6484615384,1451374.616153846,131768.8853846154,5522857864.769231,1899022.836153846,1374.6695556640625,1489.691277988808,1353.7959209171308,1447.7512277548813,4797455.0,HDFCBANK.BO,150.93603515625,0.10979804894517885,1
2021-08-01,21539.51923076923,-1910.5961538461536,14003.792307692302,33632.71538461539,131392.40384615384,1696.4792307692308,14537.142307692307,5021.405384615385,32778.59153846154,29035.23,1498.7484615384617,45902.776923076926,11625.187692307692,34225.34076923077,5703.626923076923,442838.7830769231,1475359.4776923077,134392.97923076924,5525378210.461538,1923901.887692308,1524.7860107421875,1526.232219415038,1362.7142490099454,1386.2392669602018,5016079.0,HDFCBANK.BO,-84.747802734375,-0.055580128711388246,0
2021-09-01,17352.133076923077,-1928.1753846153847,18268.82076923076,33692.778461538466,131960.4046153846,1705.9530769230769,14708.100769230768,5069.578461538462,32865.403846153844,29375.7,1521.496153846154,46524.10230769231,11762.34923076923,34703.766923076924,5794.682307692307,443641.9176923077,1499344.3392307693,137017.0730769231,5527898556.153846,1948780.9392307687,1538.2840576171875,1576.9460150942705,1473.8795134865986,1523.339900366754,6505770.0,HDFCBANK.BO,-111.5509033203125,-0.07251645284103485,0
2021-10-01,13164.746923076924,-1945.754615384616,22533.84923076923,33752.84153846154,132528.40538461538,1715.426923076923,14879.059230769231,5117.751538461538,32952.21615384615,29716.17,1544.243846153846,47145.42769230769,11899.510769230768,35182.193076923075,5885.737692307693,444445.0523076923,1523329.2007692307,139641.16692307693,5530418901.846154,1973659.9907692303,1525.6055908203125,1662.4652165016937,1504.1053579631632,1525.268165649652,5239421.0,HDFCBANK.BO,-93.3284912109375,-0.061174717615419275,0
2022-02-01,-3584.797692307693,-2016.0715384615385,39593.96307692307,33993.093846153846,134800.40846153846,1753.3223076923075,15562.893076923076,5310.443846153846,33299.46538461538,31078.050000000003,1635.2346153846154,49630.729230769226,12448.156923076924,37095.89769230769,6249.959230769231,447657.59076923074,1619268.646923077,150137.54230769232,5540500284.615385,2073176.1969230769,1375.537353515625,1484.1959122835294,1357.6043878826476,1446.2088041558154,6436920.0,HDFCBANK.BO,-37.842529296875,-0.027511088085071866,0
2022-03-01,-7772.183846153843,-2033.650769230769,43858.99153846153,34053.156923076924,135368.40923076923,1762.796153846154,15733.851538461538,5358.616923076923,33386.27769230769,31418.52,1657.9823076923076,50252.054615384615,12585.318461538462,37574.32384615384,6341.014615384615,448460.72538461536,1643253.5084615385,152761.63615384616,5543020630.307693,2098055.2484615385,1417.236328125,1463.3704816373036,1245.667809626942,1335.332752579965,7883941.0,HDFCBANK.BO,-102.9476318359375,-0.07263970714900947,0
2022-04-01,-9438.54923076923,-2123.610769230769,46263.75384615384,34701.593846153846,138614.69,1803.3646153846155,16222.236923076922,5497.036923076923,33533.193846153845,31924.61,1731.8638461538462,51690.68846153846,12924.573076923076,38663.85461538462,6585.860769230769,454057.5407692308,1693636.9092307694,158598.1976923077,5548171884.461538,2154280.3107692306,1335.0916748046875,1660.1029555280302,1276.423831643934,1421.1410930941393,13011549.0,HDFCBANK.BO,64.0040283203125,0.04793980033594003,0
2022-05-01,-6917.528461538461,-2195.9915384615383,44403.48769230769,35289.96769230769,141292.97,1834.4592307692308,16539.663846153846,5587.283846153846,33593.29769230769,32090.230000000003,1782.9976923076922,52507.99692307692,13126.666153846154,39274.95923076923,6739.651538461539,458851.2215384615,1720035.4484615386,161810.6653846154,5550802792.923077,2185626.3215384614,1337.69482421875,1369.607924419952,1232.459129550345,1352.6872351638528,7172266.0,HDFCBANK.BO,111.8753662109375,0.08363295139179128,0
2022-06-01,-4396.507692307691,-2268.372307692308,42543.221538461534,35878.34153846154,143971.25,1865.553846153846,16857.09076923077,5677.530769230769,33653.401538461534,32255.85,1834.1315384615384,53325.305384615385,13328.75923076923,39886.06384615385,6893.442307692308,463644.9023076923,1746433.9876923077,165023.13307692308,5553433701.384615,2216972.332307692,1314.2886962890625,1366.8602679529636,1240.4056768130724,1349.7427682912746,5285223.0,HDFCBANK.BO,73.0540771484375,0.05558449780075572,0
2022-07-01,-1875.4869230769216,-2340.753076923077,40682.95538461539,36466.71538461539,146649.53,1896.6484615384616,17174.51769230769,5767.777692307693,33713.50538461538,32421.47,1885.2653846153848,54142.61384615384,13530.852307692308,40497.16846153846,7047.233076923077,468438.5830769231,1772832.526923077,168235.60076923078,5556064609.846154,2248318.343076923,1399.095703125,1402.558255483314,1297.5127369636596,1313.313415165704,6871693.0,HDFCBANK.BO,60.4232177734375,0.043187337105300996,0
2022-08-01,645.5338461538486,-2413.133846153846,38822.68923076923,37055.089230769234,149327.81,1927.7430769230768,17491.944615384615,5858.024615384616,33773.60923076923,32587.090000000004,1936.3992307692304,54959.92230769231,13732.945384615385,41108.27307692308,7201.023846153847,473232.26384615386,1799231.0661538462,171448.06846153847,5558695518.307693,2279664.3538461537,1449.5701904296875,1476.1973861494298,1378.5645336132006,1399.8759818110136,4928625.0,HDFCBANK.BO,119.5296630859375,0.08245869284225969,0
2022-09-01,3166.554615384617,-2485.514615384616,36962.42307692308,37643.46307692308,152006.09,1958.8376923076924,17809.37153846154,5948.2715384615385,33833.71307692308,32752.710000000003,1987.5330769230768,55777.230769230766,13935.03846153846,41719.377692307695,7354.814615384615,478025.9446153846,1825629.605384616,174660.53615384616,5561326426.769231,2311010.3646153845,1387.3427734375,1502.580807562138,1331.4062767977853,1431.8188670203422,6726823.0,HDFCBANK.BO,199.8499755859375,0.14405234193908517,1
2022-10-01,5687.575384615386,-2557.8953846153845,35102.156923076924,38231.83692307693,154684.37,1989.932307692308,18126.798461538463,6038.518461538461,33893.81692307692,32918.33,2038.666923076923,56594.53923076923,14137.13153846154,42330.48230769231,7508.605384615384,482819.6253846154,1852028.1446153843,177873.00384615385,5563957335.230769,2342356.375384616,1459.5189208984375,1461.0794626002232,1349.8891697187642,1375.2483593233076,2788884.0,HDFCBANK.BO,104.4114990234375,0.07153829767356823,0
2023-02-01,15771.658461538464,-2847.418461538461,27661.09230769231,40585.33230769231,165397.49,2114.310769230769,19396.50615384616,6399.506153846154,34134.232307692306,33580.810000000005,2243.2023076923074,59863.77307692308,14945.503846153846,44774.90076923077,8123.768461538462,501994.3484615385,1957622.301538461,190722.87461538464,5574480969.076923,2467740.4184615384,1561.78466796875,1639.9104533081963,1538.2786742959704,1576.4149693080358,2099719.0,HDFCBANK.BO,9.85107421875,0.006307575186765191,0
2023-03-01,18292.67923076924,-2919.7992307692307,25800.82615384616,41173.70615384616,168075.77,2145.4053846153847,19713.93307692308,6489.753076923077,34194.336153846154,33746.43,2294.3361538461536,60681.08153846154,15147.596923076924,45386.00538461538,8277.559230769231,506788.02923076926,1984020.8407692304,193935.3423076923,5577111877.538462,2499086.429230769,1570.0751953125,1604.4075886724454,1494.534119236634,1566.9052966420445,3127825.0,HDFCBANK.BO,108.7623291015625,0.0692720510624429,0
2023-04-01,20679.51846153846,-1485.056923076923,21792.58923076924,40987.05076923077,179438.27846153846,2259.519230769231,20878.95307692308,12810.773076923077,35643.303846153845,40868.48846153847,2402.901538461538,62657.63692307692,15024.49076923077,47386.72,8752.304615384615,549589.3961538462,2087457.0330769229,199585.2484615385,5734909545.692307,2645798.7338461536,1646.4454345703125,1673.5601889720344,1563.052714814469,1564.7595833474834,3204891.0,HDFCBANK.BO,-23.791015625,-0.014449926566323743,0
2023-05-01,20545.336923076924,22.06615384615361,19644.618461538463,40212.02153846154,188122.50692307693,2342.538461538461,21726.54615384616,19041.54615384616,37032.167692307696,47824.92692307693,2460.3330769230765,63816.88384615385,14699.29153846154,48776.33,9073.25923076923,587597.0823076924,2164494.686153846,202022.6869230769,5890076305.384615,2761165.027692308,1571.6357421875,1691.214050153843,1558.1759361486156,1646.6404455575944,3946773.0,HDFCBANK.BO,-20.8505859375,-0.013266805645740063,0
2023-06-01,20411.155384615384,1529.18923076923,17496.64769230769,39436.99230769231,196806.73538461537,2425.5576923076924,22574.13923076923,25272.31923076924,38421.03153846154,54781.36538461539,2517.764615384616,64976.13076923077,14374.092307692308,50165.94,9394.213846153849,625604.7684615385,2241532.3392307693,204460.12538461536,6045243065.076923,2876531.3215384614,1678.8375244140625,1685.5952714714988,1558.7267745404547,1600.1612837370997,7156144.0,HDFCBANK.BO,-172.8409423828125,-0.102952751454097,0
2023-07-01,20276.973846153847,3036.312307692307,15348.676923076924,38661.96307692308,205490.96384615384,2508.576923076923,23421.73230769231,31503.09230769231,39809.89538461539,61737.80384615385,2575.1961538461537,66135.3776923077,14048.893076923076,51555.55,9715.168461538462,663612.4546153846,2318569.9923076923,206897.56384615385,6200409824.769231,2991897.615384615,1622.6544189453125,1676.7165180890947,1611.1612507576244,1647.465702361315,4096140.0,HDFCBANK.BO,-165.8367919921875,-0.10220093080569648,0
2023-08-01,20142.792307692307,4543.4353846153845,13200.706153846157,37886.93384615385,214175.1923076923,2591.596153846154,24269.325384615386,37733.86538461539,41198.75923076923,68694.2423076923,2632.627692307692,67294.62461538462,13723.693846153848,52945.16,10036.123076923075,701620.1407692308,2395607.645384616,209335.0023076923,6355576584.461538,3107263.909230769,1550.78515625,1641.102571680929,1536.727018800975,1615.0087436743172,10027475.0,HDFCBANK.BO,-12.775634765625,-0.008238171944151274,0
2023-09-01,20008.61076923077,6050.55846153846,11052.735384615386,37111.90461538461,222859.42076923075,2674.6153846153848,25116.918461538466,43964.63846153847,42587.62307692308,75650.68076923076,2690.0592307692305,68453.87153846154,13398.494615384616,54334.77,10357.077692307692,739627.826923077,2472645.2984615383,211772.4407692308,6510743344.153846,3222630.203076923,1505.99658203125,1646.7752213466429,1494.9473065527404,1548.8615231476583,12762967.0,HDFCBANK.BO,180.6346435546875,0.1199435946335629,1
2023-10-01,19874.42923076923,7557.681538461537,8904.764615384616,36336.875384615385,231543.6492307692,2757.6346153846152,25964.51153846154,50195.41153846154,43976.486923076925,82607.11923076923,2747.4907692307693,69613.11846153847,13073.295384615383,55724.380000000005,10678.032307692309,777635.5130769231,2549682.9515384613,214209.87923076923,6665910103.846153,3337996.496923077,1456.817626953125,1537.0230499376464,1440.8851672890776,1505.9965416766802,12569501.0,HDFCBANK.BO,-14.25537109375,-0.009785281856840605,0
2024-02-01,19337.70307692308,13586.173846153844,312.8815384615409,33236.75846153846,266280.5630769231,3089.7115384615386,29354.883846153847,75118.50384615385,49531.94230769231,110432.87307692308,2977.216923076923,74250.10615384617,11772.498461538462,61282.82,11961.850769230768,929666.2576923076,2857833.563846154,223959.63307692308,7286577142.615385,3799461.672307692,1383.86328125,1460.0731821422207,1345.092370877821,1452.8221671135534,16797448.0,HDFCBANK.BO,5546.970703125,4.008322771679148,1
2024-03-01,19203.521538461537,15093.29692307692,-1835.0892307692304,32461.72923076924,274964.7915384616,3172.730769230769,30202.476923076923,81349.27692307693,50920.80615384615,117389.31153846154,3034.6484615384616,75409.35307692309,11447.299230769231,62672.43,12282.805384615383,967673.9438461538,2934871.2169230767,226397.07153846155,7441743902.307692,3914827.966153846,1428.7012939453125,1451.5889999101676,1381.3475690305434,1383.320640901992,14193411.0,HDFCBANK.BO,5919.1649169921875,4.143038815795151,1
2021-04-01,8316.53076923077,-6748.83076923077,-1549.6769230769232,18.023076923076925,71753.36923076923,696.3153846153846,3479.276923076923,8015.930769230769,1641.6538461538462,2955.107692307693,3015.246153846154,5273.015384615384,923.1153846153846,4349.900000000001,14893.2,42874.79230769231,12252.823076923076,3046.723076923077,302080060.0,71628.36153846154,6317.14306640625,6835.634442128942,6273.332610337219,6732.953238062628,1002510.0,MARUTI.BO,507.44091796875,0.08032759629384606,0
2021-05-01,7776.861538461539,-6206.361538461539,-1554.453846153846,16.046153846153846,73134.73846153847,709.3307692307692,3526.953846153846,8107.861538461539,1661.5076923076922,2863.915384615385,2996.3923076923074,5225.030769230769,914.3307692307692,4310.700000000001,14797.7,42804.78461538462,12559.846153846152,3046.346153846154,302080060.0,71880.62307692308,6930.833984375,6943.008753703276,6258.663236442735,6269.420313880371,552320.0,MARUTI.BO,-237.73095703125,-0.034300483544577036,0
2021-06-01,7237.192307692308,-5663.892307692307,-1559.2307692307693,14.06923076923077,74516.10769230769,722.3461538461538,3574.630769230769,8199.792307692307,1681.3615384615384,2772.7230769230773,2977.538461538461,5177.046153846154,905.546153846154,4271.5,14702.2,42734.776923076926,12866.86923076923,3045.9692307692308,302080060.0,72132.88461538462,7347.8662109375,7525.357992985401,6674.131162770249,6943.204697190625,651231.0,MARUTI.BO,-129.30810546875,-0.017598048434288496,0
2021-07-01,6697.5230769230775,-5121.423076923077,-1564.0076923076924,12.092307692307692,75897.47692307693,735.3615384615384,3622.307692307693,8291.723076923077,1701.215384615385,2681.530769230769,2958.6846153846154,5129.0615384615385,896.7615384615384,4232.3,14606.7,42664.769230769234,13173.892307692307,3045.592307692308,302080060.0,72385.14615384616,6824.583984375,7520.17558729555,6786.738436388962,7343.17275487676,950499.0,MARUTI.BO,540.21923828125,0.07915782698521859,0
